"code_rome","code_ogr","coeur_metier"
"K2118","300022",""
"K2118","300031","Principale"
"K2118","300416",""
"K2118","300426","Émergente"
"K2118","300441",""
"K2118","300449","Principale"
"K2118","300458",""
"K2118","300483",""
"K2118","300488",""
"K2118","300489",""
"K2118","300490",""
"K2118","300603",""
"K2118","300826",""
"K2118","300827",""
"K2118","300847",""
"K2118","400259",""
"K2118","403005",""
"K2118","403100",""
"K2118","403104",""
"K2118","403620",""
"K2118","404331",""
"K2118","405183",""
"K2118","405244",""
"K2118","479995","Principale"
"K2118","479997",""
"K2118","480000","Principale"
"K2118","480389",""
"K2118","480835","Principale"
"K2118","480840",""
"K2118","480842",""
"K2118","480843",""
"K2118","485978",""
"K2118","485980","Principale"
"K2118","485981",""
"K2118","485982",""
"K2118","485984","Émergente"
"K2118","485985",""
"K2118","485988",""
"K2118","485990",""
"K2118","485991",""
"K2118","485992",""
"K2118","514670",""
"K2119","100090","Principale"
"K2119","104364",""
"K2119","108353",""
"K2119","108383",""
"K2119","108471",""
"K2119","108648",""
"K2119","119312",""
"K2119","119337",""
"K2119","119779",""
"K2119","120153",""
"K2119","120501",""
"K2119","121075","Principale"
"K2119","121980",""
"K2119","122355",""
"K2119","123082",""
"K2119","123485",""
"K2119","124046","Principale"
"K2119","124377","Principale"
"K2119","124849",""
"K2119","126142",""
"K2119","300006",""
"K2119","300023",""
"K2119","300024",""
"K2119","300025",""
"K2119","300026","Principale"
"K2119","300027",""
"K2119","300251","Principale"
"K2119","300376",""
"K2119","300426",""
"K2119","300445",""
"K2119","300458",""
"K2119","300479",""
"K2119","300483",""
"K2119","300493",""
"K2119","300779",""
"K2119","300799",""
"K2119","300806",""
"K2119","300823",""
"K2119","300829",""
"K2119","300846",""
"K2119","300847",""
"K2119","400324",""
"K2119","403020",""
"K2119","403103",""
"K2119","403104",""
"K2119","403106",""
"K2119","403107",""
"K2119","405285",""
"K2119","405286",""
"K2119","476863",""
"K2119","476865",""
"K2119","476954",""
"K2119","477372",""
"K2119","477374",""
"K2119","480393",""
"K2119","482192","Principale"
"K2119","482619",""
"K2119","482722",""
"K2119","482724",""
"K2119","482726",""
"K2119","485982",""
"K2119","490119","Principale"
"K2119","491346",""
"K2119","491347",""
"K2119","491906",""
"K2119","492596",""
"K2119","492624",""
"K2119","495683",""
"K2119","496677",""
"K2119","496928",""
"K2119","497834","Principale"
"K2119","498098",""
"K2119","499386",""
"K2119","499414",""
"K2119","499424",""
"K2119","499721","Principale"
"K2119","499723",""
"K2119","499729","Principale"
"K2119","508003",""
"K2119","509082","Principale"
"K2119","511249",""
"K2119","511723",""
"K2119","511803",""
"K2119","511804",""
"K2119","511805","Principale"
"K2119","511806","Principale"
"K2120","102216",""
"K2120","108387",""
"K2120","109185",""
"K2120","119494",""
"K2120","120617",""
"K2120","120889",""
"K2120","300009","Principale"
"K2120","300023",""
"K2120","300081",""
"K2120","300251",""
"K2120","300323","Principale"
"K2120","300339",""
"K2120","300401","Principale"
"K2120","300416",""
"K2120","300418",""
"K2120","300435","Principale"
"K2120","300445",""
"K2120","300465",""
"K2120","300489",""
"K2120","300581",""
"K2120","300779",""
"K2120","300806",""
"K2120","403020",""
"K2120","403095",""
"K2120","403103",""
"K2120","403104",""
"K2120","403107",""
"K2120","404536",""
"K2120","404573",""
"K2120","405244",""
"K2120","405286",""
"K2120","476954",""
"K2120","477266",""
"K2120","480002",""
"K2120","480393",""
"K2120","482039",""
"K2120","485551",""
"K2120","485552",""
"K2120","485916","Principale"
"K2120","489792","Principale"
"K2120","491346",""
"K2120","491347",""
"K2120","493540",""
"K2120","494963",""
"K2120","495443",""
"K2120","495620",""
"K2120","499919","Principale"
"K2120","499920","Principale"
"K2120","499921","Principale"
"K2120","499923","Principale"
"K2120","499925","Principale"
"K2120","499926",""
"K2120","511668",""
"K2120","513325",""
"K2121","23376",""
"K2121","100090",""
"K2121","100495",""
"K2121","100541",""
"K2121","115028",""
"K2121","119081",""
"K2121","120617",""
"K2121","123966","Principale"
"K2121","124847",""
"K2121","300009","Principale"
"K2121","300023",""
"K2121","300401","Principale"
"K2121","300416",""
"K2121","300436","Principale"
"K2121","300440","Principale"
"K2121","300445",""
"K2121","300483",""
"K2121","300488",""
"K2121","300489",""
"K2121","300779",""
"K2121","300806",""
"K2121","300829",""
"K2121","300847",""
"K2121","403009",""
"K2121","403020",""
"K2121","403103",""
"K2121","403104",""
"K2121","403107",""
"K2121","403826",""
"K2121","405285",""
"K2121","405286",""
"K2121","476879",""
"K2121","477658",""
"K2121","478319",""
"K2121","479487",""
"K2121","479676",""
"K2121","480393",""
"K2121","489413",""
"K2121","489650",""
"K2121","489660",""
"K2121","492333",""
"K2121","492369",""
"K2121","492544",""
"K2121","492658",""
"K2121","492810",""
"K2121","493210",""
"K2121","493961",""
"K2121","494081",""
"K2121","495984",""
"K2121","497157",""
"K2121","499919","Principale"
"K2121","500930",""
"K2121","500931","Principale"
"K2121","500932",""
"K2121","500933","Principale"
"K2121","500934",""
"K2121","500935",""
"K2121","500936","Principale"
"K2121","500939",""
"K2121","503838",""
"K2121","507548","Principale"
"K2121","514146",""
"K2121","514384",""
"K2121","514529",""
"K2121","514648",""
"K2122","23376",""
"K2122","100090",""
"K2122","101065",""
"K2122","104548",""
"K2122","104585",""
"K2122","108302",""
"K2122","108471",""
"K2122","108475",""
"K2122","108478",""
"K2122","108490","Principale"
"K2122","108517",""
"K2122","108634",""
"K2122","116400","Principale"
"K2122","118202",""
"K2122","118230",""
"K2122","118750",""
"K2122","118899",""
"K2122","124847",""
"K2122","300014",""
"K2122","300022","Principale"
"K2122","300460",""
"K2122","300483",""
"K2122","300497",""
"K2122","300777",""
"K2122","300806",""
"K2122","403005",""
"K2122","403102",""
"K2122","403103",""
"K2122","403106",""
"K2122","403826",""
"K2122","404682",""
"K2122","405259",""
"K2122","405286",""
"K2122","476865",""
"K2122","477741",""
"K2122","479939",""
"K2122","479997",""
"K2122","489566","Principale"
"K2122","489935",""
"K2122","490434","Principale"
"K2122","490468",""
"K2122","496140",""
"K2122","498187",""
"K2122","501095",""
"K2122","501502","Principale"
"K2122","501933","Principale"
"K2122","501974",""
"K2122","505429",""
"K2122","506023",""
"K2122","511395","Principale"
"K2122","511396",""
"K2122","511397","Principale"
"K2122","511398",""
"K2122","511400","Principale"
"K2122","514670",""
"K2122","514671",""
"K2122","514816",""
"K2123","100090",""
"K2123","108471","Principale"
"K2123","108478",""
"K2123","108523","Principale"
"K2123","115287",""
"K2123","123585",""
"K2123","123966",""
"K2123","124845",""
"K2123","300018",""
"K2123","300026",""
"K2123","300440","Principale"
"K2123","300465",""
"K2123","300483",""
"K2123","300488",""
"K2123","300489",""
"K2123","300779",""
"K2123","300799",""
"K2123","300806",""
"K2123","403100",""
"K2123","403104",""
"K2123","403107",""
"K2123","404536","Principale"
"K2123","404573",""
"K2123","404682",""
"K2123","405244",""
"K2123","405286",""
"K2123","477810",""
"K2123","479226",""
"K2123","479993",""
"K2123","480390",""
"K2123","482722","Principale"
"K2123","483044",""
"K2123","483493","Principale"
"K2123","485982",""
"K2123","489966",""
"K2123","491346",""
"K2123","491347",""
"K2123","493166",""
"K2123","495293","Principale"
"K2123","495347",""
"K2123","497142",""
"K2123","497556",""
"K2123","499920","Principale"
"K2123","499975",""
"K2123","501147",""
"K2123","501148",""
"K2123","501151","Principale"
"K2123","511115",""
"K2123","511526","Principale"
"K2123","511527",""
"K2123","511528","Principale"
"K2123","511529","Principale"
"K2123","511530",""
"K2123","511531",""
"K2123","511532","Principale"
"K2123","511533",""
"K2123","511534","Principale"
"K2123","514670",""
"K2123","514671",""
"K2124","38055",""
"K2124","100213",""
"K2124","103927",""
"K2124","104514",""
"K2124","110527","Principale"
"K2124","119596",""
"K2124","121876","Principale"
"K2124","122138",""
"K2124","126037",""
"K2124","300018",""
"K2124","300149",""
"K2124","300416",""
"K2124","300473",""
"K2124","300483",""
"K2124","300490",""
"K2124","300492","Principale"
"K2124","300779",""
"K2124","300794",""
"K2124","300806",""
"K2124","300823",""
"K2124","300846",""
"K2124","403101",""
"K2124","403103",""
"K2124","403334",""
"K2124","403962",""
"K2124","405286",""
"K2124","405348",""
"K2124","476865",""
"K2124","477288",""
"K2124","482624",""
"K2124","484323","Principale"
"K2124","485177",""
"K2124","485180","Principale"
"K2124","485526",""
"K2124","486582",""
"K2124","489283","Principale"
"K2124","491599",""
"K2124","492800","Principale"
"K2124","493108","Principale"
"K2124","493285","Principale"
"K2124","495844",""
"K2124","496130",""
"K2124","497694",""
"K2124","498351",""
"K2124","499107",""
"K2124","499265",""
"K2124","501155","Principale"
"K2124","501156",""
"K2124","501160",""
"K2124","507538","Principale"
"K2124","511683","Principale"
"K2124","511684","Principale"
"K2124","511686",""
"K2124","511687",""
"K2124","511688","Principale"
"K2125","23380",""
"K2125","38055",""
"K2125","100486",""
"K2125","101315",""
"K2125","104584",""
"K2125","108159",""
"K2125","108520",""
"K2125","108521",""
"K2125","108784",""
"K2125","108787","Principale"
"K2125","108788",""
"K2125","115287",""
"K2125","115350",""
"K2125","121159",""
"K2125","121703",""
"K2125","121991",""
"K2125","122926",""
"K2125","123146",""
"K2125","124523",""
"K2125","126027",""
"K2125","300124","Principale"
"K2125","300388","Principale"
"K2125","300440",""
"K2125","300465",""
"K2125","300472","Principale"
"K2125","300490",""
"K2125","300492",""
"K2125","300493",""
"K2125","300779",""
"K2125","300783",""
"K2125","300816",""
"K2125","300817",""
"K2125","402319",""
"K2125","403103",""
"K2125","403104",""
"K2125","404316",""
"K2125","404837","Principale"
"K2125","405349",""
"K2125","479057",""
"K2125","482122",""
"K2125","483198",""
"K2125","484309",""
"K2125","484909","Principale"
"K2125","489319",""
"K2125","489413",""
"K2125","492167",""
"K2125","494048",""
"K2125","497182",""
"K2125","497976",""
"K2125","498022",""
"K2125","498127","Principale"
"K2125","501338",""
"K2125","501340","Principale"
"K2125","501341","Principale"
"K2125","501342",""
"K2125","501343",""
"K2125","501344",""
"K2125","505900",""
"K2125","505901",""
"K2125","505906",""
"K2125","507886",""
"K2125","508397","Principale"
"K2125","511180",""
"K2125","511477",""
"K2125","511859",""
"K2125","511867","Principale"
"K2125","511869",""
"K2125","512037","Principale"
"K2125","512038","Principale"
"K2125","512039","Principale"
"K2125","512040",""
"K2125","512042",""
"K2125","512043",""
"K2125","512044",""
"K2125","512045","Principale"
"K2125","512047",""
"K2125","512048",""
"K2125","512049",""
"K2125","512050",""
"K2125","512051",""
"K2125","514600",""
"K2126","108295",""
"K2126","108353",""
"K2126","108356",""
"K2126","108382",""
"K2126","108471",""
"K2126","108643",""
"K2126","108645","Principale"
"K2126","108648",""
"K2126","115297",""
"K2126","122239",""
"K2126","123082",""
"K2126","123485",""
"K2126","125901","Principale"
"K2126","126142",""
"K2126","300014",""
"K2126","300018",""
"K2126","300023",""
"K2126","300025",""
"K2126","300323",""
"K2126","300410",""
"K2126","300460",""
"K2126","300469",""
"K2126","300479",""
"K2126","300483",""
"K2126","300490",""
"K2126","300779",""
"K2126","300799",""
"K2126","300806",""
"K2126","300849",""
"K2126","400188",""
"K2126","400476",""
"K2126","400767",""
"K2126","403020",""
"K2126","403103",""
"K2126","403104",""
"K2126","404681",""
"K2126","405267",""
"K2126","405285",""
"K2126","405286",""
"K2126","405287",""
"K2126","405348",""
"K2126","405349",""
"K2126","476865",""
"K2126","477209",""
"K2126","477374",""
"K2126","477741",""
"K2126","483493",""
"K2126","489919","Principale"
"K2126","491346",""
"K2126","491347",""
"K2126","492500",""
"K2126","492734",""
"K2126","492813",""
"K2126","493062",""
"K2126","493598",""
"K2126","494174",""
"K2126","495130",""
"K2126","496109",""
"K2126","497208",""
"K2126","499008",""
"K2126","500133","Principale"
"K2126","501392",""
"K2126","501394",""
"K2126","501395",""
"K2126","501396","Principale"
"K2126","501397",""
"K2126","501398",""
"K2126","501402",""
"K2126","504297",""
"K2126","511696",""
"K2126","511697","Principale"
"K2126","511698",""
"K2126","511700",""
"K2126","511701",""
"K2126","511702",""
"K2126","511705","Principale"
"K2126","511706",""
"K2126","511707",""
"K2126","511709","Principale"
"K2126","511710","Principale"
"K2126","511711",""
"K2126","511712","Principale"
"K2126","511714","Principale"
"K2126","511715",""
"K2126","511716","Principale"
"K2126","511717","Principale"
"K2126","511718",""
"K2126","511719",""
"K2126","511720",""
"K2126","514225",""
"K2126","514563",""
"K2127","100090",""
"K2127","102631",""
"K2127","108471","Principale"
"K2127","108478",""
"K2127","108489","Principale"
"K2127","108490",""
"K2127","115277",""
"K2127","116249",""
"K2127","118260",""
"K2127","119375",""
"K2127","124847",""
"K2127","140975",""
"K2127","300018","Principale"
"K2127","300022","Principale"
"K2127","300412",""
"K2127","300416",""
"K2127","300469",""
"K2127","300779",""
"K2127","300840",""
"K2127","300841",""
"K2127","300843",""
"K2127","300844",""
"K2127","300845",""
"K2127","300847",""
"K2127","399999",""
"K2127","400435",""
"K2127","403020",""
"K2127","403100",""
"K2127","403103",""
"K2127","403104",""
"K2127","405244",""
"K2127","482711",""
"K2127","482742",""
"K2127","487073",""
"K2127","489969",""
"K2127","490091","Principale"
"K2127","492689",""
"K2127","492835",""
"K2127","493182",""
"K2127","495028",""
"K2127","496452",""
"K2127","496655",""
"K2127","497109",""
"K2127","497472",""
"K2127","497558",""
"K2127","501500","Principale"
"K2127","501501",""
"K2127","501502",""
"K2127","501503","Principale"
"K2127","501504",""
"K2127","501505",""
"K2127","507146",""
"K2127","511293",""
"K2127","511298",""
"K2127","511488","Principale"
"K2127","511489",""
"K2127","511490",""
"K2127","511491","Principale"
"K2127","511492","Principale"
"K2127","511493","Principale"
"K2127","511494",""
"K2127","514144",""
"K2127","514669",""
"K2128","103927",""
"K2128","108568",""
"K2128","113466","Principale"
"K2128","122076","Principale"
"K2128","124377",""
"K2128","126037",""
"K2128","140977",""
"K2128","300001",""
"K2128","300003",""
"K2128","300018",""
"K2128","300020",""
"K2128","300021",""
"K2128","300022","Principale"
"K2128","300023",""
"K2128","300024",""
"K2128","300025",""
"K2128","300026","Principale"
"K2128","300027","Principale"
"K2128","300036",""
"K2128","300186",""
"K2128","300361",""
"K2128","300405",""
"K2128","300416",""
"K2128","300426",""
"K2128","300428",""
"K2128","300435",""
"K2128","300436",""
"K2128","300440",""
"K2128","300441",""
"K2128","300479",""
"K2128","300483",""
"K2128","300490",""
"K2128","300779",""
"K2128","300806",""
"K2128","300823",""
"K2128","403020",""
"K2128","403103",""
"K2128","403123",""
"K2128","403826",""
"K2128","404001","Principale"
"K2128","404565",""
"K2128","405286",""
"K2128","482619","Principale"
"K2128","482624","Principale"
"K2128","482724","Principale"
"K2128","482890",""
"K2128","483496",""
"K2128","490106",""
"K2128","490503",""
"K2128","490504",""
"K2128","493259",""
"K2128","494262",""
"K2128","496070",""
"K2128","496130",""
"K2128","496751",""
"K2128","496927",""
"K2128","497834",""
"K2128","499265","Principale"
"K2128","499334",""
"K2128","499422",""
"K2128","499424",""
"K2128","499721",""
"K2128","499728",""
"K2128","502311",""
"K2128","502313",""
"K2128","502314",""
"K2128","502674",""
"K2128","512444",""
"K2128","512488",""
"K2128","512602","Principale"
"K2128","512609",""
"K2128","512620",""
"K2128","512649",""
"K2128","512650","Principale"
"K2128","513132",""
"K2128","513395","Principale"
"K2128","513427",""
"K2128","513439",""
"K2128","514422",""
"K2129","23374",""
"K2129","100090","Principale"
"K2129","104548",""
"K2129","108411","Principale"
"K2129","108471",""
"K2129","108475",""
